file,audio_kmeans_lables,id
thechef_fred-20250626192239-923587953545149,1,thechef_fred
thechef_fred-20250703190628-946262751245350,1,thechef_fred
thechef_fred-20250710121400-1413147720563016,0,thechef_fred
thechef_fred-20250717132644-1349704343628363,0,thechef_fred
thechef_fred-20250724195335-1462030835270909,0,thechef_fred
thechef_fred-20250731085448-1458613465608056,0,thechef_fred
thechef_fred-20250731162135-897215403279110,0,thechef_fred
thechef_fred-20250804233411-1012896371904900,2,thechef_fred
thechef_fred-20250805185521-905542775539594,2,thechef_fred
thechef_fred-20250817072613-1703500254358639,3,thechef_fred
thechef_fred-20250829192009-1939616523429267,0,thechef_fred
thechef_fred-20250831181000-783350507653225,2,thechef_fred
thechef_fred-20250904224655-1789780488371171,0,thechef_fred
thechef_fred-20250905141125-1276348531049318,3,thechef_fred
thechef_fred-20250909172100-906224271763906,1,thechef_fred
thechef_fred-20250912100738-4511007339043657,0,thechef_fred
thechef_fred-20250917113602-1601026071201786,0,thechef_fred
thechef_fred-20250918180132-875522285319508,3,thechef_fred
thechef_fred-20250922122414-3086353475061728,3,thechef_fred
thechef_fred-20250925103435-3761588364135942,3,thechef_fred
thechef_fred-20251001192617-1419715292861113,1,thechef_fred
thechef_fred-20251003203254-1258399279505978,0,thechef_fred
thechef_fred-20251016014953-1248034796720791,0,thechef_fred
thechef_fred-20251103184240-1656413602024560,3,thechef_fred
thechef_fred-20251104172247-2023998665218412,0,thechef_fred
thechef_fred-20251108184257-1460283945621191,0,thechef_fred
thechef_fred-20251118164023-882355937955675,2,thechef_fred
thechef_fred-20251118193117-1498556421842627,3,thechef_fred
thechef_fred-20251122141222-943252928146109,3,thechef_fred
thechef_fred-20251202205011-922605603472206,2,thechef_fred
thechef_fred-20251210185239-1964484770944005,0,thechef_fred
thechef_fred-20251213101612-1935804643487264,0,thechef_fred
thechef_fred-20251219135444-1286986236644990,0,thechef_fred
thechef_fred-20251224000109-1198647015586552,3,thechef_fred
thechef_fred-20251227191523-1568980267547252,3,thechef_fred
thechef_fred-20260105074222-1443847217192590,2,thechef_fred
thechef_fred-20260109223117-1635800960900392,3,thechef_fred
thedodomen-20250215154516-1251796586914621,2,thedodomen
thedodomen-20250215154516-1278668717424696,0,thedodomen
thedodomen-20250215154516-1408648170704705,0,thedodomen
thedodomen-20250215154516-872308539108194,3,thedodomen
thedodomen-20250215154516-918007964093912,0,thedodomen
thedodomen-20250217210137-1815462092496559,0,thedodomen
thedodomen-20250221191128-1415611320300419,2,thedodomen
thedodomen-20250224214144-1613568416724723,3,thedodomen
thedodomen-20250304201110-1583004456177753,0,thedodomen
thedodomen-20250321193127-1850859882460649,3,thedodomen
thedodomen-20250415232110-765245099479766,0,thedodomen
thedodomen-20250419023324-890614920346012,0,thedodomen
thedodomen-20250423080144-1583089412840970,3,thedodomen
thedodomen-20250426135125-894865760194110,0,thedodomen
thedodomen-20250430024518-2323214931509030,0,thedodomen
thedodomen-20250430051944-930200173028158,0,thedodomen
thedodomen-20250430160923-1634032681343972,0,thedodomen
thedodomen-20250430223100-1536296647669683,0,thedodomen
thedodomen-20250501032757-884775314267341,0,thedodomen
thedodomen-20250501075454-874037558813320,0,thedodomen
thedodomen-20250501162030-1381824510408928,2,thedodomen
thedodomen-20250501191144-1838084726904707,0,thedodomen
thedodomen-20250501212917-2686212351731596,2,thedodomen
thedodomen-20250501220004-1425860535552141,3,thedodomen
thedodomen-20250502014704-2131941067621272,0,thedodomen
thedodomen-20250502030710-1178938770690257,0,thedodomen
thedodomen-20250502140913-1258049119526084,0,thedodomen
thedodomen-20250502164504-2600783333641586,1,thedodomen
thedodomen-20250510091904-25732411113081984,1,thedodomen
thedodomen-20250510115807-659641557199290,0,thedodomen
thedodomen-20250522105719-901285875779715,3,thedodomen
thedodomen-20250523120940-885119071144109,1,thedodomen
thedodomen-20250528223213-1423732939399747,0,thedodomen
thedodomen-20250530072205-1442872554238245,0,thedodomen
thedodomen-20250602024133-1360720329404961,0,thedodomen
thedodomen-20250616030444-1201698882068727,2,thedodomen
thedodomen-20250619021736-1452542353586326,3,thedodomen
thedodomen-20250621163147-25631833306439840,3,thedodomen
thedodomen-20250626234142-1388363779206766,0,thedodomen
thedodomen-20250701015003-1668348834492540,2,thedodomen
thedodomen-20250701192327-1231130241688130,0,thedodomen
thedodomen-20250703020348-1452779423050456,0,thedodomen
thedodomen-20250704101912-1462065618686238,0,thedodomen
thedodomen-20250704110349-1165479612331751,3,thedodomen
thedodomen-20250707224339-1497848199008843,3,thedodomen
thedodomen-20250710225106-797309853376032,0,thedodomen
thedodomen-20250711115202-1437770651311433,0,thedodomen
thedodomen-20250711115257-2615918235433916,0,thedodomen
thedodomen-20250712022128-2372842989822172,0,thedodomen
thedodomen-20250712144008-4371357376486947,0,thedodomen
thedodomen-20250713054715-1533427221097293,0,thedodomen
thedodomen-20250713195117-25576030548756849,0,thedodomen
thedodomen-20250714201011-1620180742743588,1,thedodomen
thedodomen-20250716090751-924549873259111,2,thedodomen
thedodomen-20250720001155-25765259909793132,0,thedodomen
thedodomen-20250720134120-1285216800107818,2,thedodomen
thedodomen-20250721211536-25638147912544248,0,thedodomen
thedodomen-20250721234609-785365090591765,0,thedodomen
thedodomen-20250722222231-1429157261907679,0,thedodomen
thedodomen-20250723132429-2086189145566331,2,thedodomen
thedodomen-20250726093647-4208191759436451,3,thedodomen
thedodomen-20250727005847-906710188718377,0,thedodomen
thedodomen-20250728151937-1420363349644356,2,thedodomen
thedodomen-20250728225740-740577865492028,0,thedodomen
thedodomen-20250730090501-2320352565135882,2,thedodomen
thedodomen-20250731004447-1254712123220191,0,thedodomen
thedodomen-20250731154638-1546395759804802,2,thedodomen
thedodomen-20250801131745-1604902654026404,0,thedodomen
thedodomen-20250801184150-2380371022482132,3,thedodomen
thedodomen-20250801221946-919321130769740,1,thedodomen
thedodomen-20250801231536-880843774818340,1,thedodomen
thedodomen-20250802195621-34442802578644454,0,thedodomen
thedodomen-20250803020553-841604408889830,0,thedodomen
thedodomen-20250803194241-4261215050796008,3,thedodomen
thedodomen-20250804080308-1647534666564122,0,thedodomen
thedodomen-20250804152708-1218946273713299,0,thedodomen
thedodomen-20250804161716-929495689509064,0,thedodomen
thedodomen-20250804190435-1886969641984806,0,thedodomen
thedodomen-20250805172246-781710661640057,1,thedodomen
thedodomen-20250805194501-1192796536170344,0,thedodomen
thedodomen-20250805220710-955273370344821,0,thedodomen
thedodomen-20250806003500-1277139210936540,1,thedodomen
thedodomen-20250806205349-1396452318881451,0,thedodomen
thedodomen-20250806212119-861830763500181,0,thedodomen
thedodomen-20250806213459-2267515057068834,0,thedodomen
thedodomen-20250806235919-1234270951396764,0,thedodomen
thedodomen-20250807032724-26273673828893506,0,thedodomen
thedodomen-20250808001115-1435499097945877,2,thedodomen
thedodomen-20250809231010-3844660525834983,3,thedodomen
thedodomen-20250812103446-25375545928807216,0,thedodomen
thedodomen-20250812231122-925503450015117,0,thedodomen
thedodomen-20250815000231-1245445360815939,2,thedodomen
thedodomen-20250816234228-1273837658127751,0,thedodomen
thedodomen-20250819115401-1640533373617583,0,thedodomen
thedodomen-20250820204152-869844356106620,3,thedodomen
thedodomen-20250822192611-1516544372778981,0,thedodomen
thedodomen-20250823013121-866136229586090,0,thedodomen
thedodomen-20250823233013-1423520132482934,2,thedodomen
thedodomen-20250827004232-25698198846507312,0,thedodomen
thedodomen-20250827105650-970962621923425,3,thedodomen
thedodomen-20250829002327-2001415433760765,3,thedodomen
thedodomen-20250829221037-1240522158041926,3,thedodomen
thedodomen-20250829230200-2117499939082012,2,thedodomen
thedodomen-20250831210009-1466031445091167,3,thedodomen
thedodomen-20250901160938-911149531366410,0,thedodomen
thedodomen-20250903071310-1873288629990716,0,thedodomen
thedodomen-20250904043922-2091903138272663,0,thedodomen
thedodomen-20250904184508-1613583473160160,1,thedodomen
thedodomen-20250904210909-921520053598850,3,thedodomen
thedodomen-20250905160317-2661778784197251,3,thedodomen
thedodomen-20250905223431-879023628082661,0,thedodomen
thedodomen-20250906002304-1193640586315499,2,thedodomen
thedodomen-20250907194145-2841423042861932,1,thedodomen
thedodomen-20250909120611-889210577039623,2,thedodomen
thedodomen-20250910004132-910617961346012,2,thedodomen
thedodomen-20250911021830-26346653338299116,0,thedodomen
thedodomen-20250911210157-804555905986311,2,thedodomen
thedodomen-20250911221802-2268292086996917,3,thedodomen
thedodomen-20250912133404-1292343246049827,3,thedodomen
thedodomen-20250913005606-884675404528299,2,thedodomen
thedodomen-20250914180206-895278026535026,0,thedodomen
thedodomen-20250915002211-907729918327411,0,thedodomen
thedodomen-20250915053858-1425746982265283,0,thedodomen
thedodomen-20250916231133-1610288020304551,1,thedodomen
thedodomen-20250917215007-1689976211966646,3,thedodomen
thedodomen-20250919151216-1421819746006223,3,thedodomen
thedodomen-20250922102012-736793489250096,3,thedodomen
thedodomen-20250923002147-1937403110495077,0,thedodomen
thedodomen-20250923150012-878130324829505,0,thedodomen
thedodomen-20251002222212-1308647821280119,3,thedodomen
thedodomen-20251005023007-937258735925203,2,thedodomen
thedodomen-20251016131730-1480268923624603,0,thedodomen
thedodomen-20251019233014-1208550231399178,3,thedodomen
thedodomen-20251020184007-1192868932964237,3,thedodomen
thedodomen-20251021085009-1427217438817863,3,thedodomen
thedodomen-20251023135212-1250430460301841,0,thedodomen
thedodomen-20251027234211-1432031545185286,3,thedodomen
thedodomen-20251030110209-1185548893354747,0,thedodomen
thedodomen-20251102200007-1567150467842157,3,thedodomen
thedodomen-20251104083007-748697721270651,3,thedodomen
thedodomen-20251110104651-1713584949622223,0,thedodomen
thedodomen-20251110104711-2438627556594816,0,thedodomen
thedodomen-20251110104722-1233151434927201,0,thedodomen
thedodomen-20251110104810-1419437323003912,0,thedodomen
thedodomen-20251110104824-1529919348306383,0,thedodomen
thedodomen-20251110104847-1226341558918380,0,thedodomen
thedodomen-20251110104908-3620859221388937,0,thedodomen
thedodomen-20251110104917-860166186848554,0,thedodomen
thedodomen-20251110104926-877790011843771,0,thedodomen
thedodomen-20251110104941-4459867297569604,2,thedodomen
thedodomen-20251110231015-1227423696207010,3,thedodomen
thedodomen-20251112022013-1906046589999117,0,thedodomen
thedodomen-20251112214037-1426769902277389,0,thedodomen
thedodomen-20251114090014-2158437981359266,2,thedodomen
thedodomen-20251115030119-1577454073486633,0,thedodomen
thedodomen-20251116021009-1141792524669443,3,thedodomen
thedodomen-20251120221159-3859287374207289,3,thedodomen
thedodomen-20251122022009-832899316123557,1,thedodomen
thedodomen-20251122025006-1958310841789442,2,thedodomen
thedodomen-20251122135553-2350846402056804,2,thedodomen
thedodomen-20251122135730-2090066748479594,1,thedodomen
thedodomen-20251124160008-934477308913488,0,thedodomen
thedodomen-20251127164016-1608015310225441,1,thedodomen
thedodomen-20251127225010-924009549969065,0,thedodomen
thedodomen-20251128143009-878781591625581,0,thedodomen
thedodomen-20251202124132-2151143742092351,2,thedodomen
thedodomen-20251204170211-1422378436162803,3,thedodomen
thedodomen-20251206081007-1212351704423188,2,thedodomen
thedodomen-20251208093006-1440063201028801,3,thedodomen
thedodomen-20251208140630-1216925746659854,3,thedodomen
thedodomen-20251208194153-1239162014829027,0,thedodomen
thedodomen-20251210003008-2029419767904893,0,thedodomen
thedodomen-20251211052556-916099384300738,1,thedodomen
thedodomen-20251212034007-1258043879548691,3,thedodomen
thedodomen-20251212191010-25510463458635634,2,thedodomen
thedodomen-20251215022010-922589240117815,0,thedodomen
thedodomen-20251217180149-1427885172261669,1,thedodomen
thedodomen-20251218024118-1828917197776529,0,thedodomen
thedodomen-20251221001056-1969782250273441,3,thedodomen
thedodomen-20251222003055-1441220027370132,3,thedodomen
thedodomen-20251222053007-1466174678369312,3,thedodomen
thedodomen-20251224181008-2085438595551700,0,thedodomen
thedodomen-20251225000038-1212052781120871,0,thedodomen
thedodomen-20251226042006-1220449722972130,3,thedodomen
thedodomen-20260101115129-3548665008607168,2,thedodomen
thedodomen-20260101225136-876947615113823,3,thedodomen
thedodomen-20260104131012-25882783344672002,0,thedodomen
thedodomen-20260105114455-1432988835169108,3,thedodomen
thedodomen-20260107074231-1953033432228822,2,thedodomen
thedodomen-20260115213117-4326321040970562,3,thedodomen
thedodomen-20260121094316-1251533606650148,1,thedodomen
thedodomen-20260121180527-1624168545428072,0,thedodomen
thedodomen-20260125053213-884131234609967,2,thedodomen
thetiffanychen-20250218191002-1254103236639866,3,thetiffanychen
thetiffanychen-20250218191002-3362202900597320,3,thetiffanychen
thetiffanychen-20250218191002-881776824763144,3,thetiffanychen
thetiffanychen-20250224111136-1412779900493348,0,thetiffanychen
thetiffanychen-20250306002342-1595173284938428,1,thetiffanychen
thetiffanychen-20250501145733-879123594907283,2,thetiffanychen
thetiffanychen-20250614173033-1684748709171153,0,thetiffanychen
thetiffanychen-20250702063844-3489462321211492,2,thetiffanychen
thetiffanychen-20250705171314-1561813265078801,3,thetiffanychen
thetiffanychen-20250706211432-954988673654946,2,thetiffanychen
thetiffanychen-20250707063121-1628919054765614,0,thetiffanychen
thetiffanychen-20250709185654-1645427530160090,3,thetiffanychen
thetiffanychen-20250709192758-844160561973331,2,thetiffanychen
thetiffanychen-20250713220055-2550136885403419,3,thetiffanychen
thetiffanychen-20250717131032-1388779952727739,3,thetiffanychen
thetiffanychen-20250719102823-1419312776643121,1,thetiffanychen
thetiffanychen-20250722144349-910388071454463,3,thetiffanychen
thetiffanychen-20250724020544-1182463636994668,2,thetiffanychen
thetiffanychen-20250727121941-739346075630767,3,thetiffanychen
thetiffanychen-20250727223048-745297851643685,1,thetiffanychen
thetiffanychen-20250728074858-1444296070559225,0,thetiffanychen
thetiffanychen-20250729231906-657550340748528,3,thetiffanychen
thetiffanychen-20250730222841-1220688346911236,2,thetiffanychen
thetiffanychen-20250801222244-1214167024174478,0,thetiffanychen
thetiffanychen-20250802091203-924851503831167,2,thetiffanychen
thetiffanychen-20250803125912-26417054294555839,2,thetiffanychen
thetiffanychen-20250803135721-1210986377889088,2,thetiffanychen
thetiffanychen-20250803183647-1388789549185568,3,thetiffanychen
thetiffanychen-20250803232917-1451919289661461,3,thetiffanychen
thetiffanychen-20250804001137-25751059017869601,0,thetiffanychen
thetiffanychen-20250804063218-25674550992172298,2,thetiffanychen
thetiffanychen-20250804075717-34719449050987103,2,thetiffanychen
thetiffanychen-20250804092024-905730565195508,3,thetiffanychen
thetiffanychen-20250804112648-1244006244278424,2,thetiffanychen
thetiffanychen-20250804142811-1532650051157462,2,thetiffanychen
thetiffanychen-20250804144411-1207328501599146,2,thetiffanychen
thetiffanychen-20250804211432-1080361080901479,2,thetiffanychen
thetiffanychen-20250804214958-656600834181624,1,thetiffanychen
thetiffanychen-20250805004432-996055589575848,3,thetiffanychen
thetiffanychen-20250805022710-923010143408002,2,thetiffanychen
thetiffanychen-20250805032851-909286388260761,2,thetiffanychen
thetiffanychen-20250805032857-2138058293267890,2,thetiffanychen
thetiffanychen-20250805044332-1849150009048396,2,thetiffanychen
thetiffanychen-20250805050127-1407222434239556,2,thetiffanychen
thetiffanychen-20250805133038-1417410916458744,2,thetiffanychen
thetiffanychen-20250805184032-1614917203295405,2,thetiffanychen
thetiffanychen-20250806032612-1443202704062343,3,thetiffanychen
thetiffanychen-20250806142743-1756494688645945,3,thetiffanychen
thetiffanychen-20250806150506-916430304283844,2,thetiffanychen
thetiffanychen-20250806153657-1377566950355584,2,thetiffanychen
thetiffanychen-20250806154106-1477907710524129,1,thetiffanychen
thetiffanychen-20250806160156-704705796060298,2,thetiffanychen
thetiffanychen-20250806161627-1503135501813390,2,thetiffanychen
thetiffanychen-20250806183312-911198474630273,1,thetiffanychen
