file,visual_kmeans_lables,id
mensgametw-20251031223217-1302017701831885,2,mensgametw
mensgametw-20251120121247-2395961730918797,2,mensgametw
mensgametw-20251128130359-1438750991035469,2,mensgametw
mensgametw-20251210161355-3471424433013354,0,mensgametw
mensgametw-20251210161402-1120112563539874,0,mensgametw
mensgametw-20251210161410-1325589356059796,5,mensgametw
mensgametw-20251217003258-1460474662270141,5,mensgametw
mensgametw-20251224190134-1385663146908227,5,mensgametw
mensgametw-20251226190947-1288843356503296,0,mensgametw
mensgametw-20251231122637-809462955506271,6,mensgametw
mensgametw-20260120012657-2045243199355755,5,mensgametw
mensgametw-20260130145703-926055316480811,5,mensgametw
mensgametw-20260206013243-1319330990024450,0,mensgametw
mensgametw-20260210182730-778557431983204,0,mensgametw
mensgametw-20260213191805-25742991582049727,0,mensgametw
mensgametw-20260225070816-1228608806060186,2,mensgametw
miao11255-20250202163705-1454379196251078,0,miao11255
miao11255-20250202163705-1824214961600426,1,miao11255
miao11255-20250202163705-26224615150475390,1,miao11255
miao11255-20250202163705-753003164540855,1,miao11255
miao11255-20250202163705-885156037776067,0,miao11255
miao11255-20250203082955-1659171338774943,1,miao11255
miao11255-20250210035057-772409505364279,0,miao11255
miao11255-20250212101139-877115174955438,0,miao11255
miao11255-20250214224402-1580988016440975,0,miao11255
miao11255-20250220042600-896300689768446,2,miao11255
miao11255-20250227011854-26276145401990659,2,miao11255
miao11255-20250302142159-876919988414190,0,miao11255
miao11255-20250305100314-2025567088342616,5,miao11255
miao11255-20250307204127-1407793030724796,1,miao11255
miao11255-20250311011041-2317421265387944,1,miao11255
miao11255-20250319070922-933848972633357,0,miao11255
miao11255-20250322092158-1916711362276711,0,miao11255
miao11255-20250326021628-923476106690713,0,miao11255
miao11255-20250331083004-1219083829747781,0,miao11255
miao11255-20250331210504-2073263353516958,5,miao11255
miao11255-20250331234459-1944723193085751,1,miao11255
miao11255-20250401181612-899778785749722,2,miao11255
miao11255-20250407180924-1262705685910595,3,miao11255
miao11255-20250407235142-909688871645077,0,miao11255
miao11255-20250409005730-741215908757748,0,miao11255
miao11255-20250409235759-1429389722047534,2,miao11255
miao11255-20250423082055-1908275293112398,0,miao11255
miao11255-20250425223140-1271997964977199,0,miao11255
miao11255-20250426143357-1235009995258654,1,miao11255
miao11255-20250501141429-1998447754053175,1,miao11255
miao11255-20250502224012-657391197431017,0,miao11255
miao11255-20250505161838-784650357989023,1,miao11255
miao11255-20250505180250-1985332118864447,0,miao11255
miao11255-20250509224853-25586009384354272,3,miao11255
miao11255-20250509225333-1069614355453815,3,miao11255
miao11255-20250528171823-1659322012094473,1,miao11255
miao11255-20250531023651-1236318611990824,0,miao11255
miao11255-20250606003152-2019537598777818,0,miao11255
miao11255-20250614061126-1420321269629149,1,miao11255
miao11255-20250615114058-1194327172769012,0,miao11255
miao11255-20250615214809-1413052449677640,3,miao11255
miao11255-20250619034508-1422606762854968,0,miao11255
miao11255-20250707134854-2147419969396126,0,miao11255
miao11255-20250717062935-776472514900408,1,miao11255
miao11255-20250721022131-1435258578191365,0,miao11255
miao11255-20250723230527-846516058416238,0,miao11255
miao11255-20250726235233-784485754179530,0,miao11255
miao11255-20250730202003-1064421822528155,0,miao11255
miao11255-20250803015354-4278256489085068,0,miao11255
miao11255-20250803133627-1160727366269206,0,miao11255
miao11255-20250803134752-978971851965388,1,miao11255
miao11255-20250804185014-782840577521507,1,miao11255
miao11255-20250805004621-1371433994734688,1,miao11255
miao11255-20250805071807-1069614188655992,0,miao11255
miao11255-20250805201017-1204987988460403,0,miao11255
miao11255-20250805221610-749959017804675,0,miao11255
miao11255-20250806220219-1207331028046292,0,miao11255
miao11255-20250806224329-1703353143978818,0,miao11255
miao11255-20250823201310-1246177944087990,0,miao11255
miao11255-20250828232602-1454823889638090,3,miao11255
miao11255-20250830163419-2346341425840000,0,miao11255
miao11255-20250831235307-1473360574225406,0,miao11255
miao11255-20250901095425-1788280308528841,0,miao11255
miao11255-20250901110259-870574322545387,0,miao11255
miao11255-20250902211203-1559890718573068,1,miao11255
miao11255-20250903051805-1450574879918475,1,miao11255
miao11255-20250907104024-26850775371189099,0,miao11255
miao11255-20250908044151-871038749109040,0,miao11255
miao11255-20250909045416-1622235185635810,0,miao11255
miao11255-20250909132240-1403801377877695,1,miao11255
miao11255-20250909205144-1237721151661389,0,miao11255
miao11255-20250910045228-1958821408846863,0,miao11255
miao11255-20250910070728-2093230068170187,0,miao11255
miao11255-20250910072302-1591009928772899,0,miao11255
miao11255-20250911091307-1928018011477213,0,miao11255
miao11255-20250911130303-934317128937977,0,miao11255
miao11255-20250912134905-2359666734545918,0,miao11255
miao11255-20250913090123-2091445095024856,1,miao11255
miao11255-20250915112717-911472091272342,0,miao11255
miao11255-20250919100305-1356671606143006,0,miao11255
miao11255-20250921020308-1403801564745252,0,miao11255
miao11255-20250922115259-1597351801417125,0,miao11255
miao11255-20250925003940-1457385609242594,0,miao11255
miao11255-20250927203022-895192349882585,0,miao11255
miao11255-20251005210220-4230585383923137,0,miao11255
miao11255-20251010211229-1944982266395072,0,miao11255
miao11255-20251017233436-785452370632264,1,miao11255
miao11255-20251023173234-1467163981594725,0,miao11255
miao11255-20251024155020-1417238946776838,1,miao11255
miao11255-20251027223010-1620600362430327,0,miao11255
miao11255-20251028013240-837944459262066,1,miao11255
miao11255-20251030001324-1448969976573306,0,miao11255
miao11255-20251030064656-1696825318342238,1,miao11255
miao11255-20251107022214-1825462451326559,0,miao11255
miao11255-20251110195612-971589142705762,3,miao11255
miao11255-20251112235010-1277928000860990,0,miao11255
miao11255-20251113155122-1436427858020018,0,miao11255
miao11255-20251116091007-1395501805657551,1,miao11255
miao11255-20251120153013-1226460149450177,0,miao11255
miao11255-20251125192727-873468245392069,3,miao11255
miao11255-20251127133642-785009440613122,2,miao11255
miao11255-20251129203602-746848868495283,2,miao11255
miao11255-20251202154351-1333311361818516,1,miao11255
miao11255-20251204001009-1435421414610807,1,miao11255
miao11255-20251205144046-1215671920432170,1,miao11255
miao11255-20251206014823-1647940703313511,5,miao11255
miao11255-20251208004245-1205651158440566,0,miao11255
miao11255-20251211032007-1564913951395481,1,miao11255
miao11255-20251211211114-830563726660769,2,miao11255
miao11255-20251212011704-788761420924059,5,miao11255
miao11255-20251212132215-1224322446550730,2,miao11255
miao11255-20251212144801-879580048176449,1,miao11255
miao11255-20251219054152-2127620768055910,0,miao11255
miao11255-20251225145133-1256707549666238,0,miao11255
miao11255-20251230181246-1412574406924037,1,miao11255
miao11255-20260101142128-1219753593573864,0,miao11255
miao11255-20260102102408-1608076137042995,3,miao11255
miao11255-20260103002805-909618078238342,1,miao11255
miao11255-20260103010010-26139063022391799,0,miao11255
miao11255-20260104180848-1379500713411708,2,miao11255
miao11255-20260108104747-1405413224398389,0,miao11255
miao11255-20260110035438-1614604932868321,3,miao11255
miao11255-20260113003901-780330414564519,1,miao11255
miao11255-20260205100423-917865770693508,0,miao11255
miao11255-20260219081035-1411350577149109,0,miao11255
milasky_love-20250623033131-1279179067416812,4,milasky_love
milasky_love-20250701211917-976936982176408,4,milasky_love
milasky_love-20250724183445-2083249255857820,4,milasky_love
milasky_love-20250724203257-1233816121646674,4,milasky_love
milasky_love-20250724205320-902461612492704,4,milasky_love
milasky_love-20250726010048-25440785002266711,4,milasky_love
milasky_love-20250726213057-807062605035825,4,milasky_love
milasky_love-20250727145047-1635661950757752,4,milasky_love
milasky_love-20250731125625-1455546662816810,4,milasky_love
milasky_love-20250731130751-1295471929303880,1,milasky_love
milasky_love-20250803010229-2081527825979707,1,milasky_love
milasky_love-20250803101421-1527904811642753,4,milasky_love
milasky_love-20250803110519-1415560073344591,3,milasky_love
milasky_love-20250803123234-2504365653325372,4,milasky_love
milasky_love-20250804083901-25862807096709074,4,milasky_love
milasky_love-20250804133137-2163184257751514,4,milasky_love
milasky_love-20250804163356-921164493933429,4,milasky_love
milasky_love-20250805111823-1446837906823908,4,milasky_love
milasky_love-20250806102744-1241031121464975,3,milasky_love
milasky_love-20250806211226-750045261287600,4,milasky_love
milasky_love-20250810002443-891202633833074,4,milasky_love
milasky_love-20250812050312-903923495785835,4,milasky_love
milasky_love-20250823111433-1300679345248625,0,milasky_love
milasky_love-20250827112248-779691551856002,3,milasky_love
milasky_love-20250827185917-2219329948597191,4,milasky_love
milasky_love-20250828142816-903046555952249,4,milasky_love
milasky_love-20250829193305-1321104229848277,4,milasky_love
milasky_love-20250913080959-1648421279491347,4,milasky_love
milasky_love-20250929155251-1667805024380250,4,milasky_love
milasky_love-20251003005054-1772588043718668,4,milasky_love
milasky_love-20251005064606-1177642774247604,3,milasky_love
milasky_love-20251005165753-1583511772980492,4,milasky_love
milasky_love-20251009225327-26254141170869908,4,milasky_love
milasky_love-20251109180618-914477948014507,0,milasky_love
milasky_love-20251110180854-1863269934305213,0,milasky_love
milasky_love-20251111020204-1109910257927500,4,milasky_love
milasky_love-20251127140923-1243194731286574,4,milasky_love
milasky_love-20251205185247-1290455376232203,4,milasky_love
milasky_love-20251223212031-3946681918958225,4,milasky_love
minikiki_0529-20250215144143-1228077245653274,5,minikiki_0529
minikiki_0529-20250215144143-1253828966887225,4,minikiki_0529
minikiki_0529-20250215144143-1354965259729787,1,minikiki_0529
minikiki_0529-20250215144143-1425114731846582,4,minikiki_0529
minikiki_0529-20250215144143-1930050504384878,1,minikiki_0529
minikiki_0529-20250215144143-1931538530819068,1,minikiki_0529
minikiki_0529-20250215144143-708458849018348,1,minikiki_0529
minikiki_0529-20250302002136-949993947602748,1,minikiki_0529
minikiki_0529-20250305221307-2745285885806463,1,minikiki_0529
minikiki_0529-20250307013746-1607461747049124,1,minikiki_0529
minikiki_0529-20250308215005-1601106721210483,5,minikiki_0529
minikiki_0529-20250311231458-1486775426448046,1,minikiki_0529
minikiki_0529-20250323223943-1215581814118210,4,minikiki_0529
minikiki_0529-20250403221649-1468111524933286,1,minikiki_0529
minikiki_0529-20250413102109-1652205932472678,1,minikiki_0529
minikiki_0529-20250416233704-1365990488614390,1,minikiki_0529
minikiki_0529-20250501012546-1610490316940111,5,minikiki_0529
minikiki_0529-20250502053319-947601341257218,5,minikiki_0529
minikiki_0529-20250505232040-910213965328212,4,minikiki_0529
minikiki_0529-20250512092506-2274218419771814,4,minikiki_0529
minikiki_0529-20250529221615-1564885165205787,2,minikiki_0529
minikiki_0529-20250712021316-899162636372441,1,minikiki_0529
minikiki_0529-20250712084713-923520173426804,1,minikiki_0529
minikiki_0529-20250724142942-1691819635120709,3,minikiki_0529
minikiki_0529-20250730082316-1462094308682649,5,minikiki_0529
minikiki_0529-20250731034832-898879109706117,1,minikiki_0529
minikiki_0529-20250806083403-1422671339637136,1,minikiki_0529
minikiki_0529-20250806232758-1647099696282806,5,minikiki_0529
minikiki_0529-20250806233803-2031769117684527,3,minikiki_0529
minikiki_0529-20250821204945-1653666772359082,1,minikiki_0529
minikiki_0529-20250821215248-1275817641151462,5,minikiki_0529
minikiki_0529-20250826231634-680859475085187,5,minikiki_0529
minikiki_0529-20250901005008-1316324770293002,5,minikiki_0529
minikiki_0529-20250901024500-2335819676919294,5,minikiki_0529
minikiki_0529-20250903225837-1437619411232883,5,minikiki_0529
minikiki_0529-20250904144802-949351510792872,4,minikiki_0529
minikiki_0529-20250904151658-1624690018666238,1,minikiki_0529
minikiki_0529-20250904154725-1226970549588301,5,minikiki_0529
minikiki_0529-20250905082816-2080889039399291,5,minikiki_0529
minikiki_0529-20250907224751-1411625427426669,5,minikiki_0529
minikiki_0529-20250912172034-1240871694908661,5,minikiki_0529
minikiki_0529-20250916070412-26178385018464961,1,minikiki_0529
minikiki_0529-20250916142726-1595459721718240,1,minikiki_0529
minikiki_0529-20250919085830-1630902581387785,1,minikiki_0529
minikiki_0529-20250922150433-1585554026001099,1,minikiki_0529
minikiki_0529-20250926222705-1544304553310925,3,minikiki_0529
minikiki_0529-20251015073700-1980653826127807,1,minikiki_0529
minikiki_0529-20251020035433-1623929295412079,1,minikiki_0529
minikiki_0529-20251025223828-2055654285286046,1,minikiki_0529
minikiki_0529-20251027130520-2349247508927199,1,minikiki_0529
minikiki_0529-20251028165101-1257331143003170,1,minikiki_0529
minikiki_0529-20251201140100-1964812161094986,1,minikiki_0529
minikiki_0529-20251209142008-1475642257235319,5,minikiki_0529
minikiki_0529-20251218104608-814243957592701,1,minikiki_0529
minikiki_0529-20251221080937-2301764480311750,1,minikiki_0529
minikiki_0529-20251222133634-2139451306844839,5,minikiki_0529
minikiki_0529-20251226031942-1643580679978312,5,minikiki_0529
minikiki_0529-20251226170940-1473915887590464,5,minikiki_0529
minikiki_0529-20251227161236-1406143004031619,1,minikiki_0529
minikiki_0529-20251228103407-1299659078658570,1,minikiki_0529
minikiki_0529-20251231104128-3500505480101337,1,minikiki_0529
minikiki_0529-20260101104419-1656600805340171,3,minikiki_0529
minikiki_0529-20260102191059-941153028351125,1,minikiki_0529
minikiki_0529-20260104004826-1269925691721277,1,minikiki_0529
minikiki_0529-20260105103646-1472404347814866,1,minikiki_0529
minikiki_0529-20260119000042-908845861893909,1,minikiki_0529
mochi_dad-20250129170350-1476831977447087,2,mochi_dad
mochi_dad-20250210222126-890705593865014,4,mochi_dad
mochi_dad-20250211182702-766594819345389,4,mochi_dad
mochi_dad-20250505203223-900759589215532,4,mochi_dad
mochi_dad-20250529122525-1660386001791331,4,mochi_dad
mochi_dad-20250704162036-899935519310135,4,mochi_dad
mochi_dad-20250728205452-800219173088517,4,mochi_dad
mochi_dad-20250811000248-1555697225660882,4,mochi_dad
mochi_dad-20250816213114-2057238045059249,4,mochi_dad
mochi_dad-20250817171134-871079162402991,2,mochi_dad
mochi_dad-20250821080133-1925168614742915,4,mochi_dad
mochi_dad-20250822210058-871975005474104,4,mochi_dad
mochi_dad-20250823124215-1257203993172796,4,mochi_dad
mochi_dad-20250824192045-1640082260738327,4,mochi_dad
mochi_dad-20250825232915-944400818036906,4,mochi_dad
mochi_dad-20250828224016-1243330617726319,4,mochi_dad
mochi_dad-20250830020101-2103104337093152,4,mochi_dad
mochi_dad-20250904194921-1917416262482211,4,mochi_dad
mochi_dad-20250905225523-1343722184436706,4,mochi_dad
mochi_dad-20250906101825-1219849153035942,4,mochi_dad
mochi_dad-20250906225246-1465538565571570,4,mochi_dad
mochi_dad-20250914205748-1208826454765862,4,mochi_dad
mochi_dad-20250915051527-25782434098089832,2,mochi_dad
mochi_dad-20250916221352-1195174399475527,4,mochi_dad
mochi_dad-20250920225839-1638168547603657,4,mochi_dad
mochi_dad-20250923231507-1555987862355684,4,mochi_dad
mochi_dad-20250929011148-2331903860665792,4,mochi_dad
mochi_dad-20250930093309-907206221900330,4,mochi_dad
mochi_dad-20251001235852-1189098609878505,4,mochi_dad
mochi_dad-20251005001047-1838866354169695,4,mochi_dad
mochi_dad-20251009110714-1609047020138501,4,mochi_dad
mochi_dad-20251009194439-948653027828026,4,mochi_dad
mochi_dad-20251110210114-1419117009751336,4,mochi_dad
mochi_dad-20251118174300-914487537936261,4,mochi_dad
